id,drug_id,sentence_index,SSI,UMLS1,SNOMED-CT,UMLS2,SNOMED-CT,mild,moderate,severe,persistent,not-persistent,body-site,rating,drug,class,type,entity_type
155,lexapro.120,4,worry,c0233481/worried/finding,Worried (finding) [A3787347/SNOMEDCT_US/FN/79015004],,,,,,,,,4,lexapro,ssri,SSI,psychological
156,lexapro.120,10,energy is really low,C0015672 / Fatigue / Sign or Symptom,Fatigue (finding) [A3452006/SNOMEDCT_US/FN/84229001],,,,,,,,,4,lexapro,ssri,SSI,physiological
157,lexapro.121,7,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
158,lexapro.121,7,evening me out,c0235108/feeling tense/sign or symptom,feeling tense (finding) [a3452850/snomedct_us/fn/263897001],,,,,,,,,4,lexapro,ssri,SSI,psychological
159,lexapro.122,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
160,lexapro.122,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
161,lexapro.123,3,intrusive thoughts,c0558066/intrusive thoughts/mental or behavioral dysfunction,intrusive thoughts (finding) [a3522817/snomedct_us/fn/225445003],,,,,,,,,4,lexapro,ssri,SSI,cognitive
162,lexapro.123,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
163,lexapro.124,3,anxious,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
164,lexapro.126,2,suicidal,c0438696/suicidal/finding,suicidal (finding) [a3738693/snomedct_us/fn/267073005],,,,,,,,,4,lexapro,ssri,SSI,psychological
165,lexapro.128,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
166,lexapro.128,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
167,lexapro.129,2,depression after postpartum,"c0221074/depression, postpartum/mental or behavioral dysfunction",Postpartum depression (disorder) [A3640833/SNOMEDCT_US/FN/58703003],,,,,,,,,4,lexapro,ssri,SSI,psychological
168,lexapro.130,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
169,lexapro.130,3,bulimia,c2267227/bulimia nervosa/mental or behavioral dysfunction,Bulimia nervosa (disorder) [A3330574/SNOMEDCT_US/FN/78004001],,,,,,,,,4,lexapro,ssri,SSI,psychological
170,lexapro.130,3,trichotillomania,c0040953/trichotillomania/mental or behavioral dysfunction,Trichotillomania (disorder) [A3764433/SNOMEDCT_US/FN/17155009],,,,,,,,,4,lexapro,ssri,SSI,psychological
171,lexapro.130,5,lost my mother,"C2728497/family disruption death of family member/Finding 
",family disruption death of family member (history) [A17258102/MEDCIN/FN/128018],,,,,,,,,4,lexapro,ssri,SSI,psychological
172,lexapro.130,6,unbelievable stress level,C0038435/  Stress / Finding ,Stress (finding) [A3721256/SNOMEDCT_US/FN/73595000],,,,,unbelievable,,,,4,lexapro,ssri,SSI,psychological
173,lexapro.131,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
174,lexapro.133,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
175,lexapro.133,5,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,4,lexapro,ssri,SSI,psychological
176,lexapro.133,6,panic attack,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,4,lexapro,ssri,SSI,psychological
177,lexapro.133,9,panic attack,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,4,lexapro,ssri,SSI,psychological
178,lexapro.133,16,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,4,lexapro,ssri,SSI,psychological
179,lexapro.133,17,worrying,c0233481/worried/finding,Worried (finding) [A3787347/SNOMEDCT_US/FN/79015004],,,,,,,,,4,lexapro,ssri,SSI,psychological
180,lexapro.133,18,worrying,c0233481/worried/finding,Worried (finding) [A3787347/SNOMEDCT_US/FN/79015004],,,,,,,,,4,lexapro,ssri,SSI,psychological
181,lexapro.133,18,problems seem so overwhelming, C0582154/  Difficulty coping/Finding ,Difficulty coping (finding) [A3394711/SNOMEDCT_US/FN/18232000],,,,,,,,,4,lexapro,ssri,SSI,psychological
182,lexapro.133,19,upset,c3887804/feeling upset/mental process,Feeling upset (finding) [A3887549/SNOMEDCT_US/FN/224977004],,,,,,,,,4,lexapro,ssri,SSI,physiological
183,lexapro.133,19,rattled,c4060632/rattled/mental or behavioral dysfunction,No code,C0040822 / Tremor / Sign or Symptom ,Tremor (finding) [A3763399/SNOMEDCT_US/FN/26079004],,,,,,,4,lexapro,ssri,SSI,psychological
184,lexapro.134,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
185,lexapro.134,2,fear,c0015726/fear (mental process)/mental process,fear (finding) [a3452089/snomedct_us/fn/1402001],,,,,,,,,4,lexapro,ssri,SSI,psychological
186,lexapro.134,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
187,lexapro.135,2,bipolar,c0005586/bipolar disorder/mental or behavioral dysfunction,bipolar disorder (disorder) [a3811838/snomedct_us/fn/13746004],,,,,,,,,4,lexapro,ssri,SSI,psychological
188,lexapro.135,2,major depression,"C1269683/  Major Depressive Disorder / Mental or Behavioral Dysfunction 
",Major depressive disorder (disorder) [A3548382/SNOMEDCT_US/FN/370143000],,,,,,,,,4,lexapro,ssri,SSI,psychological
189,lexapro.135,2,manic episodes,c0564408/manic mood/finding,manic mood (finding) [a3889319/snomedct_us/fn/405273008],,,,,,,,,4,lexapro,ssri,SSI,psychological
190,lexapro.135,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
191,lexapro.135,3,want to kill myself,c0424000/feeling suicidal (finding)/finding,feeling suicidal (finding) [a3452848/snomedct_us/fn/225457007],,,,,,,,,4,lexapro,ssri,SSI,psychological
192,lexapro.137,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
193,lexapro.138,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
194,lexapro.138,3,stress,"C0038435/  Stress / Finding 

",Stress (finding) [A3721256/SNOMEDCT_US/FN/73595000],,,,,,,,,4,lexapro,ssri,SSI,psychological
195,lexapro.139,2,debilitating depressive episode,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,debilitating ,,,,4,lexapro,ssri,SSI,psychological
196,lexapro.139,5,irritability,c0022107/irritable mood/finding,feeling irritable (finding) [a3452820/snomedct_us/fn/55929007],,,,,,,,,4,lexapro,ssri,SSI,psychological
197,lexapro.139,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
198,lexapro.139,9,severely depressed,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,severely,,,,4,lexapro,ssri,SSI,psychological
199,lexapro.139,9,debilitating anxiety,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,debilitating,,,,4,lexapro,ssri,SSI,psychological
200,lexapro.139,11,debilitating major depressive episode,C1269683/  Major Depressive Disorder / Mental or Behavioral Dysfunction,Major depressive disorder (disorder) [A3548382/SNOMEDCT_US/FN/370143000],,,,,debilitating,,,,4,lexapro,ssri,SSI,psychological
201,lexapro.139,11,wanting to curl up and die,c0582093/wanting to die/finding,wanting to die (finding) [a3784539/snomedct_us/fn/225876004],,,,,,,,,4,lexapro,ssri,SSI,psychological
202,lexapro.140,5,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
203,lexapro.140,6,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
204,lexapro.140,6,mood swings,c0085633/mood swings/mental or behavioral dysfunction,mood swings (finding) [a3567084/snomedct_us/fn/18963009],,,,,,,,,4,lexapro,ssri,SSI,psychological
205,lexapro.140,9,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
206,lexapro.140,9,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
207,lexapro.141,10,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
208,lexapro.141,10,could hardly bare to be social,C0424166 / Social fear / Mental or Behavioral Dysfunction,Social fear (finding) [A3709974/SNOMEDCT_US/FN/247832004],,,,,,,,,4,lexapro,ssri,SSI,psychological
209,lexapro.141,10,social situations just scared me,C0424166 / Social fear / Mental or Behavioral Dysfunction,Social fear (finding) [A3709974/SNOMEDCT_US/FN/247832004],,,,,,,,,4,lexapro,ssri,SSI,psychological
210,lexapro.141,11,being around others gave such horrible panic attacks,C0424166 / Social fear / Mental or Behavioral Dysfunction,Social fear (finding) [A3709974/SNOMEDCT_US/FN/247832004],,,,,,,,,4,lexapro,ssri,SSI,psychological
211,lexapro.141,13,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
212,lexapro.141,14,depression,c0344315/depressed mood/finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
213,lexapro.141,18,cut,c0424366/self-harm/injury or poisoning,self-harm (finding) [a3699293/snomedct_us/fn/248061004],,,,,,,,,4,lexapro,ssri,SSI,psychological
214,lexapro.141,18,attempted suicide,c0038663/suicide attempt/finding,suicide attempt (event) [a9416520/snomedct_us/fn/82313006],,,,,,,,,4,lexapro,ssri,SSI,psychological
215,lexapro.141,18,self harming,c0424366/self-harm/injury or poisoning,self-harm (finding) [a3699293/snomedct_us/fn/248061004],,,,,,,,,4,lexapro,ssri,SSI,psychological
216,lexapro.141,19,unable to be in health relationships,c1827663/difficulty maintaining relationships/finding,difficulty maintaining relationships (finding) [a11724965/snomedct_us/fn/424573006],,,,,,,,,4,lexapro,ssri,SSI,social impact
217,lexapro.141,19,fears,c0015726/fear (mental process)/mental process,fear (finding) [a3452089/snomedct_us/fn/1402001],,,,,,,,,4,lexapro,ssri,SSI,psychological
218,lexapro.143,4, upset,C3887804/  Feeling upset / Mental Process,Feeling upset (finding) [A3887549/SNOMEDCT_US/FN/224977004],,,,,,,,,4,lexapro,ssri,SSI,physiological
219,lexapro.143,4,angry,c0002957/anger/mental process,feeling angry (finding) [a3452793/snomedct_us/fn/75408008],,,,,,,,,4,lexapro,ssri,SSI,psychological
220,lexapro.146,2,post natal depression,"c0221074/depression, postpartum/mental or behavioral dysfunction",Postpartum depression (disorder) [A3640833/SNOMEDCT_US/FN/58703003],,,,,,,,,4,lexapro,ssri,SSI,psychological
221,lexapro.146,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
222,lexapro.146,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
223,lexapro.146,3,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,4,lexapro,ssri,SSI,psychological
224,lexapro.146,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
225,lexapro.146,5,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,4,lexapro,ssri,SSI,psychological
226,lexapro.150,4,worrying,"C0233481/ Worried /Finding 

",Worried (finding) [A3787347/SNOMEDCT_US/FN/79015004],,,,,,,,,4,lexapro,ssri,SSI,psychological
227,lexapro.150,4,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
228,lexapro.150,4,panic attack,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,4,lexapro,ssri,SSI,psychological
229,lexapro.150,7,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
230,lexapro.150,7,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
231,lexapro.152,1,sad feelings,c3536794/sad mood/mental process,No code,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,4,lexapro,ssri,SSI,psychological
232,lexapro.152,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
233,lexapro.152,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
234,lexapro.152,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
235,lexapro.153,6,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
236,lexapro.153,10,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
237,lexapro.154,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
238,lexapro.154,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
239,lexapro.154,6,long-standing fear of flying,c0424184/fear of flying/mental or behavioral dysfunction,Fear of flying (finding) [A3452133/SNOMEDCT_US/FN/247853008],,,,,,long-standing,,,4,lexapro,ssri,SSI,psychological
240,lexapro.156,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
241,lexapro.156,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
242,lexapro.156,6,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,4,lexapro,ssri,SSI,psychological
243,lexapro.158,3, fatigue ,C0015672 / Fatigue / Sign or Symptom,Fatigue (finding) [A3452006/SNOMEDCT_US/FN/84229001],,,,,,,,,4,lexapro,ssri,SSI,physiological
244,lexapro.158,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
245,lexapro.158,4,suicidal thoughts,c0424000/feeling suicidal (finding)/finding,feeling suicidal (finding) [a3452848/snomedct_us/fn/225457007],,,,,,,,,4,lexapro,ssri,SSI,psychological
246,lexapro.159,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
247,lexapro.159,3,crying,c0010399/crying/individual behavior,crying (finding) [a3377052/snomedct_us/fn/304534000],,,,,,,,,4,lexapro,ssri,SSI,psychological
248,lexapro.159,3,edge,c0849963/feeling nervous/sign or symptom,feeling nervous (finding) [a11738758/snomedct_us/fn/424196004],,,,,,,,,4,lexapro,ssri,SSI,psychological
249,lexapro.160,4,social anxiety,C0424166 / Social fear / Mental or Behavioral Dysfunction,Social fear (finding) [A3709974/SNOMEDCT_US/FN/247832004],,,,,,,,,4,lexapro,ssri,SSI,psychological
250,lexapro.160,5,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
251,lexapro.160,6,anxiety in social environments,C0424166 / Social fear / Mental or Behavioral Dysfunction,Social fear (finding) [A3709974/SNOMEDCT_US/FN/247832004],,,,,,,,,4,lexapro,ssri,SSI,psychological
252,lexapro.162,5,increased ability to sleep,c0917801/sleeplessness/sign or symptom,insomnia (disorder) [a3517153/snomedct_us/fn/193462001],,,,,,,,,4,lexapro,ssri,SSI,physiological
253,lexapro.162,5, anxious,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,4,lexapro,ssri,SSI,psychological
254,lexapro.163,3,all time low,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
255,lexapro.163,3,self-loathing,"C3160862 /  Self hatred / Mental or Behavioral Dysfunction 

",no code,"C0679136/ Low self-esteem/Finding 
",Low self-esteem (finding) [A3543604/SNOMEDCT_US/FN/286647002],,,,,,,4,lexapro,ssri,SSI,psychological
256,lexapro.164,6,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,lexapro,ssri,SSI,psychological
257,lexapro.165,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,lexapro,ssri,SSI,psychological
258,lexapro.166,3,ocd,c0009595/obsessive-compulsive personality/mental or behavioral dysfunction,obsessive compulsive personality disorder (disorder) [a3591163/snomedct_us/fn/1376001],,,,,,,,,5,lexapro,ssri,SSI,psychological
259,lexapro.166,4,counting every single footstep,c0028768/obsessive-compulsive disorder/mental or behavioral dysfunction,Obsessive-compulsive disorder (disorder) [A3591164/SNOMEDCT_US/FN/191736004],,,,,,,,,5,lexapro,ssri,SSI,psychological
260,lexapro.166,4,rechecking everything in my apartment,c0028768/obsessive-compulsive disorder/mental or behavioral dysfunction,Obsessive-compulsive disorder (disorder) [A3591164/SNOMEDCT_US/FN/191736004],,,,,,,,,5,lexapro,ssri,SSI,psychological
261,lexapro.166,5,wash my hands like 100x,c0028768/obsessive-compulsive disorder/mental or behavioral dysfunction,Obsessive-compulsive disorder (disorder) [A3591164/SNOMEDCT_US/FN/191736004],,,,,,,,,5,lexapro,ssri,SSI,psychological
262,lexapro.167,9,clinical depression,C2362914/  clinical depression/Mental or Behavioral Dysfunction ,No code,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,5,lexapro,ssri,SSI,psychological
263,lexapro.168,8,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,lexapro,ssri,SSI,psychological
264,lexapro.168,8,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,lexapro,ssri,SSI,psychological
265,lexapro.169,4,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,lexapro,ssri,SSI,psychological
