id,drug_id,sentence_index,ADRs,UMLS1,SNOMED-CT,UMLS2,SNOMED-CT,mild,moderate,severe,persistent,not-persistent,body-site,rating,drug,class,type,entity_type
133,lexapro.18,1,interrupted sleep,C0393761 / Middle insomnia / Mental or Behavioral Dysfunction,Middle insomnia (disorder) [A3563472/SNOMEDCT_US/FN/67233009],,,,,,,,,1,lexapro,ssri,ADR,physiological
134,lexapro.18,1,vivid dreams,C0344320 / Detailed recall of dream / Finding,Detailed recall of dream (finding) [A3390687/SNOMEDCT_US/FN/247953009],,,,,,,,,1,lexapro,ssri,ADR,psychological
135,lexapro.18,1,weight gain,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,1,lexapro,ssri,ADR,physiological
136,lexapro.19,3,very sick,C0857027 / Feeling Sick / Sign or Symptom,No code,C0231218 / Malaise / Sign or Symptom, Malaise (finding) [A3548531/SNOMEDCT_US/FN/367391008],,,very,,,,1,lexapro,ssri,ADR,physiological
137,lexapro.19,3,flu-like symptoms ,C0392171 / Influenza-like symptoms / Sign or Symptom,Influenza-like symptoms (finding) [A3513499/SNOMEDCT_US/FN/315642008],,,,,,,,,1,lexapro,ssri,ADR,physiological
138,lexapro.19,5,physiological side effects,"C1446377/Mental health problem/Finding 
",Mental health problem (finding) [A6944093/SNOMEDCT_US/FN/413307004],,,,,,,,,1,lexapro,ssri,ADR,cognitive
139,lexapro.20,1,heart burn,C0018834 / Heartburn / Sign or Symptom,Heartburn (finding) [A3488363/SNOMEDCT_US/FN/16331000],,,,,,,,,1,lexapro,ssri,ADR,physiological
140,lexapro.20,2,"heart burn, each day",C0018834 / Heartburn / Sign or Symptom,Heartburn (finding) [A3488363/SNOMEDCT_US/FN/16331000],,,,,,each day,,,1,lexapro,ssri,ADR,physiological
141,lexapro.21,1,pain all over my body,C0281856 / Generalized aches and pains / Sign or Symptom,Generalized aches and pains (finding) [A3473956/SNOMEDCT_US/FN/82991003],,,,,,,,,1,lexapro,ssri,ADR,physiological
142,lexapro.21,2,left leg felt like it was on fire,C2219739 / burning sensation in left leg or foot / Sign or Symptom,No code,C0085624 / Burning sensation / Sign or Symptom,Burning sensation (finding) [A3331843/SNOMEDCT_US/FN/90673000],,,,,,,1,lexapro,ssri,ADR,physiological
143,lexapro.21,3,hurt so bad,C0030193 / Pain / Sign or Symptom,Pain (finding) [A3614691/SNOMEDCT_US/FN/22253000],,,,,so,,,,1,lexapro,ssri,ADR,physiological
144,lexapro.21,3,"ended up in the e,r",C0583237 / Emergency room admission / Health Care Activity,Emergency room admission (procedure) [A3413006/SNOMEDCT_US/FN/50849002],,,,,,,,,1,lexapro,ssri,ADR,social impact
145,lexapro.21,6,arms felt like needles are poking them,C2116338 / tingling of arms / Sign or Symptom,No code,C0030554 / Paresthesia / Disease or syndrome,Paresthesia (finding) [A3618167/SNOMEDCT_US/FN/91019004],,,,,,,1,lexapro,ssri,ADR,physiological
146,lexapro.21,6,felt like a knife in my shoulder,"C0455270 / Sharp pain / Sign or Symptom 

","Sharp pain (finding) [A3703828/SNOMEDCT_US/FN/8708008]
",,,,,,,,,1,lexapro,ssri,ADR,physiological
147,lexapro.21,6,got chills easily,C0009269 / Cold intolerance / Sign or Symptom,Intolerant of cold (finding) [A3521198/SNOMEDCT_US/FN/80585000],,,,,,,,,1,lexapro,ssri,ADR,physiological
148,lexapro.21,6,felt like my legs were not getting enough circulation,C0520547 / Poor peripheral circulation / Pathologic Function,Poor peripheral circulation (disorder) [A3638439/SNOMEDCT_US/FN/4249000],,,,,,,,,1,lexapro,ssri,ADR,physiological
149,lexapro.21,8,aches,C0234238 / Ache / Sign or Symptom,Aching sensation quality (qualifier value) [A6940313/SNOMEDCT_US/FN/410711009],,,,,,,,,1,lexapro,ssri,ADR,physiological
150,lexapro.21,8,pains,C0030193 / Pain / Sign or Symptom,Pain (finding) [A3614691/SNOMEDCT_US/FN/22253000],,,,,,,,,1,lexapro,ssri,ADR,physiological
151,lexapro.21,8,pins and needles throughout my entire body,C0423572 / Pins and needles / Sign or Symptom,Pins and needles (finding) [A3631031/SNOMEDCT_US/FN/62507009],,,,,,,,,1,lexapro,ssri,ADR,physiological
152,lexapro.22,1,weight gain,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,1,lexapro,ssri,ADR,physiological
153,lexapro.22,1,hair loss,C0002170 / Alopecia / Disease or Syndrome,Loss of hair (finding) [A3543141/SNOMEDCT_US/FN/278040002],,,,,,,,,1,lexapro,ssri,ADR,physiological
154,lexapro.22,1,increased depression,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,,,1,lexapro,ssri,ADR,psychological
155,lexapro.22,1,fatigue,C0015672 / Fatigue / Sign or Symptom,Fatigue (finding) [A3452006/SNOMEDCT_US/FN/84229001],,,,,,,,,1,lexapro,ssri,ADR,physiological
156,lexapro.22,1,lethargy,C0023380 / Lethargy / Sign or Symptom,Lethargy (finding) [A3536819/SNOMEDCT_US/FN/214264003],,,,,,,,,1,lexapro,ssri,ADR,physiological
157,lexapro.22,3,gained 13 lbs,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,13 lb,,6 weeks,,,1,lexapro,ssri,ADR,physiological
158,lexapro.22,3,could not get out of bed ,C0425251 / Bed-ridden / Finding,Bed-ridden (finding) [A3805802/SNOMEDCT_US/FN/160685001],,,,,,,,,1,lexapro,ssri,ADR,social impact
159,lexapro.22,4,hair started falling ,C0002170 / Alopecia / Disease or Syndrome,Loss of hair (finding) [A3543141/SNOMEDCT_US/FN/278040002],,,,,,,,,1,lexapro,ssri,ADR,physiological
160,lexapro.23,1,reduced cognition,C1821772 / Decreased cognition / Finding,No code,C0338656 / Impaired cognition / Mental or Behavioral Dysfunction,Impaired cognition (finding) [A3506153/SNOMEDCT_US/FN/386806002],,,,,,,1,lexapro,ssri,ADR,cognitive
161,lexapro.23,1,fatigue,C0015672 / Fatigue / Sign or Symptom,Fatigue (finding) [A3452006/SNOMEDCT_US/FN/84229001],,,,,,,,,1,lexapro,ssri,ADR,physiological
162,lexapro.23,1,addiction,No code,No code,No code,No code,,,,,,,1,lexapro,ssri,ADR,psychological
163,lexapro.24,1,dry mouth,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,,,1,lexapro,ssri,ADR,physiological
164,lexapro.24,1,dry eyes,C0314719 / Dryness of eye / Sign or Symptom,Dry eyes (finding) [A3407168/SNOMEDCT_US/FN/162290004],,,,,,,,,1,lexapro,ssri,ADR,physiological
165,lexapro.24,2,sensation of pressure behind my eyes,C0028840 / Ocular Hypertension / Disease or Syndrome,Ocular hypertension (disorder) [A3592353/SNOMEDCT_US/FN/4210003],,,,,,,,,1,lexapro,ssri,ADR,physiological
166,lexapro.24,3,severe inablility to concentrate,C0235198 / Unable to concentrate / Finding,Unable to concentrate (finding) [A3770036/SNOMEDCT_US/FN/60032008],,,,,severe,,,,1,lexapro,ssri,ADR,cognitive
167,lexapro.24,3,impossible to do my job,C0557386/ Restricted work performance/ Finding ,Restricted work performance (finding) [A3669299/SNOMEDCT_US/FN/224398005],,,,,,,,,1,lexapro,ssri,ADR,social impact
168,lexapro.24,4,sucking,"C3839824 / Lip sucking / Individual Behavior 
 
",Lip sucking (finding) [A24082831/SNOMEDCT_US/FN/700247008],,,,,,,,,1,lexapro,ssri,ADR,psychological
169,lexapro.25,1,disturbed sleep,C0037317 / Sleep disturbances / Sign or Symptom,Disturbance in sleep behavior (finding) [A3401822/SNOMEDCT_US/FN/53888004],,,,,,,,,1,lexapro,ssri,ADR,physiological
170,lexapro.25,1,exhaustion,C0392674 / Exhaustion / Sign or Symptom,"Exhaustion (finding) [A3443183/SNOMEDCT_US/FN/60119000]
",,,,,,,,,1,lexapro,ssri,ADR,physiological
171,lexapro.25,1,nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,1,lexapro,ssri,ADR,physiological
172,lexapro.25,1,dizzyness,C0012833 / Dizziness / Sign or Symptom,Dizziness (finding) [A3887130/SNOMEDCT_US/FN/404640003],,,,,,,,,1,lexapro,ssri,ADR,physiological
173,lexapro.25,1,jaw-clenching,C0424444 / Clenching teeth / Finding,Clenching teeth (finding) [A3356349/SNOMEDCT_US/FN/110302009],,,,,,,,,1,lexapro,ssri,ADR,physiological
174,lexapro.25,1,increased anxiety,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,1,lexapro,ssri,ADR,psychological
175,lexapro.25,3,wiped out ,No code,No code,No code,No code,,,,,,,1,lexapro,ssri,ADR,psychological
176,lexapro.25,3,dizzy,C0012833 / Dizziness / Sign or Symptom,dizziness (finding) [a3887130/snomedct_us/fn/404640003],,,,,,,,,1,lexapro,ssri,ADR,physiological
177,lexapro.25,3,flu-like symptoms,C0392171 / Influenza-like symptoms / Sign or Symptom,influenza-like symptoms (finding) [a3513499/snomedct_us/fn/315642008],,,,,,,,,1,lexapro,ssri,ADR,physiological
178,lexapro.26,1,vomit ,C0042963 / Vomiting / Sign or Symptom,vomiting symptom (finding) [a9417667/snomedct_us/fn/249497008],,,,,,,,,1,lexapro,ssri,ADR,physiological
179,lexapro.26,1,stiff muscles,C0221170 / Muscular stiffness / Sign or Symptom,No code,C0026837 / Muscle Rigidity / Sign or Symptom,Muscle rigidity (finding) [A3571064/SNOMEDCT_US/FN/16046003],,,,,,,1,lexapro,ssri,ADR,physiological
180,lexapro.26,2,spacey,C0857507 / Spaced out / Finding,No code,C0349446 / Dissociative trance / Mental or Behavioral Dysfunction,Dissociative trance (disorder) [A3401315/SNOMEDCT_US/FN/276296007],,,,,,,1,lexapro,ssri,ADR,psychological
181,lexapro.26,2,out of sync with time,C0233408 / Disorientated in time / Finding,disorientated in time (finding) [a3400919/snomedct_us/fn/19657006],,,,,,,,,1,lexapro,ssri,ADR,psychological
182,lexapro.26,4,weird,C0857105 / Weird feeling / Finding,No code,C0231218/ Malaise / Sign or Symptom,Undifferentiated illness: Vague ill health (finding) [A3771172/SNOMEDCT_US/FN/248282002],,,,,,,1,lexapro,ssri,ADR,psychological
183,lexapro.26,5,weak muscles,C0151786 / Muscle Weakness / Sign or Symptom,muscle weakness (finding) [a3571126/snomedct_us/fn/26544005],,,,,,,,,1,lexapro,ssri,ADR,physiological
184,lexapro.26,5,cant catch breath,C0013404 / Dyspnea / Sign or Symptom,dyspnea (finding) [a3408299/snomedct_us/fn/267036007],,,,,,,,,1,lexapro,ssri,ADR,physiological
185,lexapro.26,5,listless,C0023380 / Lethargy / Sign or Symptom,Lethargy (finding) [A3536819/SNOMEDCT_US/FN/214264003],,,,,,,,,1,lexapro,ssri,ADR,physiological
186,lexapro.26,5,unmotivated,C0456814 / Loss of motivation / Finding,Loss of motivation (finding) [A3543170/SNOMEDCT_US/FN/277521002],,,,,,,,,1,lexapro,ssri,ADR,psychological
187,lexapro.26,5,difficulty getting moving,C0558078 / Low motivation / Finding,Low motivation (finding) [A3543519/SNOMEDCT_US/FN/26413003],,,,,,,,,1,lexapro,ssri,ADR,psychological
188,lexapro.26,5,reaction time slowed,C0424336 / Delayed reaction time - finding / Finding,Finding of delayed reaction time (finding) [A3457248/SNOMEDCT_US/FN/248024008],,,,,,,,,1,lexapro,ssri,ADR,cognitive
189,lexapro.26,8,forgetful,C0542476 / Forgetful / Sign or Symptom,Forgetful (finding) [A3466705/SNOMEDCT_US/FN/55533009],,,,,,,,,1,lexapro,ssri,ADR,cognitive
190,lexapro.26,8,stupid,C0338656 / Impaired cognition / Mental or Behavioral Dysfunction,Impaired cognition (finding) [A3506153/SNOMEDCT_US/FN/386806002],,,,,,,,,1,lexapro,ssri,ADR,cognitive
191,lexapro.26,9,depressed,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,,,1,lexapro,ssri,ADR,psychological
192,lexapro.27,1,suidical feelings,C0424000 / Feeling suicidal (finding) / Finding,Feeling suicidal (finding) [A3452848/SNOMEDCT_US/FN/225457007],,,,,,,,,1,lexapro,ssri,ADR,psychological
193,lexapro.27,2,extreme suicidal feelings,C0424000 / Feeling suicidal (finding) / Finding,Feeling suicidal (finding) [A3452848/SNOMEDCT_US/FN/225457007],,,,,extreme,,,,1,lexapro,ssri,ADR,psychological
194,lexapro.28,1,racing heart,C1868917 / Heart racing / Finding,No code,C0039231 / Tachycardia / Pathologic Function,Tachycardia (finding) [A6931401/SNOMEDCT_US/FN/3424008],,,,,,,1,lexapro,ssri,ADR,physiological
195,lexapro.28,1,severe anxiety,C0231403 / Severe anxiety (panic) / Finding,Severe anxiety (panic) (finding) [A3703155/SNOMEDCT_US/FN/80583007],,,,,,,,,1,lexapro,ssri,ADR,psychological
196,lexapro.28,1,panic,C0030318 / Panic / Finding,Panic (finding) [A3615844/SNOMEDCT_US/FN/79823003],,,,,,,,,1,lexapro,ssri,ADR,psychological
197,lexapro.28,1,nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,1,lexapro,ssri,ADR,physiological
198,lexapro.28,1,speeded-up metabolism,C0342952 / Hypermetabolism / Finding,Hypermetabolism (finding) [A3501260/SNOMEDCT_US/FN/37910008],,,,,,,,,1,lexapro,ssri,ADR,physiological
199,lexapro.28,2,some queasiness,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,some,,,,,1,lexapro,ssri,ADR,physiological
200,lexapro.28,3,began to wake in the night,C4075722 / Wakes up during night / Finding,Wakes up during night (finding) [A26594035/SNOMEDCT_US/FN/713822005],,,,,,,,,1,lexapro,ssri,ADR,physiological
201,lexapro.28,3,very scary heart palpitations,C0030252 / Palpitations / Finding,Palpitations (finding) [A3615439/SNOMEDCT_US/FN/80313002],,,,,very scary,,,,1,lexapro,ssri,ADR,physiological
202,lexapro.28,4,palpitations,C0030252 / Palpitations / Finding,Palpitations (finding) [A3615439/SNOMEDCT_US/FN/80313002],,,,,,,,,1,lexapro,ssri,ADR,physiological
203,lexapro.28,4,subsequent panic,C0030318 / Panic / Finding,Panic (finding) [A3615844/SNOMEDCT_US/FN/79823003],,,,,,,,,1,lexapro,ssri,ADR,psychological
204,lexapro.28,7,occasional heart flutters,C0235239 / Palpitations - fluttering / Sign or Symptom,Fluttering heart (finding) [A3464686/SNOMEDCT_US/FN/161969004],,,,,,,occasional,,1,lexapro,ssri,ADR,physiological
205,lexapro.28,7,clenched stomach,C0159066 / Abdominal rigidity / Sign or Symptom,Abdominal rigidity (finding) [A3330812/SNOMEDCT_US/FN/72300008],,,,,,,,,1,lexapro,ssri,ADR,physiological
206,lexapro.28,7,anxiety,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,1,lexapro,ssri,ADR,psychological
207,lexapro.28,8,lexapro and alcohol were a bad mix,C3164199 / Adverse drug interaction with alcohol / Pathologic Function,Adverse drug interaction with alcohol (disorder) [A19403313/SNOMEDCT_US/FN/448091007],,,,,,,,,1,lexapro,ssri,ADR,physiological
208,lexapro.29,1,jittery,C0549209 / Feeling jittery / Sign or Symptom,No code,C0849963 / Feeling nervous / Sign or Symptom,Feeling nervous (finding) [A11738758/SNOMEDCT_US/FN/424196004],,,,,,,1,lexapro,ssri,ADR,physiological
209,lexapro.29,1,disconnected feelings,C0233484 / Emotionally detached / Finding,Emotionally detached (finding) [A3413164/SNOMEDCT_US/FN/24936000],,,,,,,,,1,lexapro,ssri,ADR,psychological
210,lexapro.29,1,suicidal thoughts,C0424000 / Feeling suicidal (finding) / Finding,Feeling suicidal (finding) [A3452848/SNOMEDCT_US/FN/225457007],,,,,,,,,1,lexapro,ssri,ADR,psychological
211,lexapro.29,1,unable to function,C4062591 / Difficulty in daily functioning / Finding,No code,C2732873 / Requires assistance with all daily activities / Finding ,Requires assistance with all daily activities (finding) [A17332696/SNOMEDCT_US/FN/443430002],,,,,,,1,lexapro,ssri,ADR,social impact
212,lexapro.29,5,suicidal thoughts ,C0424000 / Feeling suicidal (finding) / Finding,Feeling suicidal (finding) [A3452848/SNOMEDCT_US/FN/225457007],,,,,,,,,1,lexapro,ssri,ADR,psychological
213,lexapro.30,1,insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,1,lexapro,ssri,ADR,physiological
214,lexapro.30,1,irregular heartbeat,C0237314 / Irregular heart beat / Finding,Irregular heart beat (finding) [A3524509/SNOMEDCT_US/FN/361137007],,,,,,,,,1,lexapro,ssri,ADR,physiological
215,lexapro.30,1,anxiety times 1000,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,times 1000,,,,1,lexapro,ssri,ADR,psychological
216,lexapro.30,1,suicidal ,C0438696 / Suicidal / Finding,Suicidal (finding) [A3738693/SNOMEDCT_US/FN/267073005],,,,,,,,,1,lexapro,ssri,ADR,psychological
217,lexapro.30,1,depression,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,,,1,lexapro,ssri,ADR,psychological
218,lexapro.30,2,serious pain,C0278140 / Severe pain / Finding,Severe pain (finding) [A3703281/SNOMEDCT_US/FN/76948002],,,,,,,,,1,lexapro,ssri,ADR,physiological
219,lexapro.31,1,vivid nightmares,C3887605 / Nightmare Disorder / Mental or Behavioral Dysfunction,Dream anxiety disorder (disorder) [A3405742/SNOMEDCT_US/FN/111487009],,,,,,,,,1,lexapro,ssri,ADR,psychological
220,lexapro.31,1,sweats,C0038990 / Sweating / Finding,Sweating (finding) [A7882433/SNOMEDCT_US/FN/415690000],,,,,,,,,1,lexapro,ssri,ADR,physiological
221,lexapro.31,1,higher anxiety levels,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,1,lexapro,ssri,ADR,psychological
222,lexapro.31,1,memory problems,C0233794 / Memory impairment / Mental or Behavioral Dysfunction,Memory impairment (finding) [A3557591/SNOMEDCT_US/FN/386807006],,,,,,,,,1,lexapro,ssri,ADR,cognitive
223,lexapro.31,1,concentration problems,C0424099 / Reduced concentration / Finding,Reduced concentration (finding) [A3661365/SNOMEDCT_US/FN/247761005],,,,,,,,,1,lexapro,ssri,ADR,cognitive
224,lexapro.31,1,teeth grinding,C0006325 / Bruxism / Mental or Behavioral Dysfunction,Grinding teeth (finding) [A3481233/SNOMEDCT_US/FN/90207007],,,,,,,,,1,lexapro,ssri,ADR,physiological
225,lexapro.31,1,clenching of jaws,C0424444 / Clenching teeth / Finding,Clenching teeth (finding) [A3356349/SNOMEDCT_US/FN/110302009],,,,,,,,,1,lexapro,ssri,ADR,physiological
226,lexapro.31,3,50 percent bone loss in my jaw,C3160826 / Bone loss in jaw / Pathologic Function,No code,C0029453 / Osteopenia / Disease or Syndrome,Osteopenia (disorder) [A3604720/SNOMEDCT_US/FN/312894000],,,,,,,1,lexapro,ssri,ADR,physiological
227,lexapro.31,3,teeth grinding,C0006325 / Bruxism / Mental or Behavioral Dysfunction,Grinding teeth (finding) [A3481233/SNOMEDCT_US/FN/90207007],,,,,,,,,1,lexapro,ssri,ADR,physiological
228,lexapro.32,1,constant yawning,C0043387 / Yawning / Finding,Yawning (finding) [A3788413/SNOMEDCT_US/FN/248626009],,,,,,constant,,,1,lexapro,ssri,ADR,physiological
229,lexapro.32,1,severe tremors,C0040822 / Tremor / Sign or Symptom,Tremor (finding) [A3763399/SNOMEDCT_US/FN/26079004],,,,,severe,,,,1,lexapro,ssri,ADR,physiological
230,lexapro.32,1,headache,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,,,,1,lexapro,ssri,ADR,physiological
231,lexapro.32,1,lost all sex drive the first day,C2981158 / Lack of libido / Finding,Lack of libido (finding) [A3531164/SNOMEDCT_US/FN/248096004],,,,,,, the first day,,1,lexapro,ssri,ADR,physiological
232,lexapro.32,1,couldn't orgasm,C0234022 / Orgasm incapacity / Mental or Behavioral Dysfunction,Orgasm incapacity (finding) [A3603435/SNOMEDCT_US/FN/62607004],,,,,,,,,1,lexapro,ssri,ADR,physiological
233,lexapro.32,1,terrible jaw clenching,C0424444 / Clenching teeth / Finding,Clenching teeth (finding) [A3356349/SNOMEDCT_US/FN/110302009],,,,,terrible,,,,1,lexapro,ssri,ADR,physiological
234,lexapro.32,1,general anxiety got worse,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,1,lexapro,ssri,ADR,psychological
235,lexapro.32,1,panic attacks increased,C0086769 / Panic Attacks / Mental or Behavioral Dysfunction,Panic attack (finding) [A3615846/SNOMEDCT_US/FN/225624000],,,,,,,,,1,lexapro,ssri,ADR,psychological
236,lexapro.32,3,sexual side effects ,C0549622 / Sexual Dysfunction / Disease or Syndrome,Sexual disorder (disorder) [A3703504/SNOMEDCT_US/FN/231532002],,,,,,,,,1,lexapro,ssri,ADR,physiological
237,lexapro.32,4,have not had sex for 6 months,C2981158 / Lack of libido / Finding,Lack of libido (finding) [A3531164/SNOMEDCT_US/FN/248096004],,,,,,for 6 months,,,1,lexapro,ssri,ADR,physiological
238,lexapro.32,4,putting a strain on the relationship,C1827663 / Difficulty maintaining relationships / Finding,Difficulty maintaining relationships (finding) [A11724965/SNOMEDCT_US/FN/424573006],,,,,,,,,1,lexapro,ssri,ADR,social impact
239,lexapro.33,1,dry mouth,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,,,1,lexapro,ssri,ADR,physiological
240,lexapro.33,1,severe thirst,C0085602 / Polydipsia / Sign or Symptom,Finding of excessive fluid intake (finding) [A3457411/SNOMEDCT_US/FN/267026004],,,,,,,,,1,lexapro,ssri,ADR,physiological
241,lexapro.33,1,hot flashes all over my body,C0600142 / Hot flushes / Sign or Symptom,Climacteric flushing (disorder) [A13022997/SNOMEDCT_US/FN/427368007],,,,,,,,,1,lexapro,ssri,ADR,physiological
